qid,step_idx,total_steps,prefix_chars,prefix_words,P@1,R@1,F1@1,Hit@1,nDCG@1,MRR@1
PartII_question_67008,1,2,181,33,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_67008,2,2,534,89,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_38296,1,2,222,34,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_38296,2,2,477,69,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_64805,1,2,276,50,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_64805,2,2,846,134,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_38053,1,2,240,39,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_38053,2,2,1213,195,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_14037,1,2,245,45,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_14037,2,2,292,50,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_38836,1,2,273,54,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_38836,2,2,1325,172,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_7273,1,2,231,39,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_7273,2,2,278,44,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_19880,1,2,240,44,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_19880,2,2,467,80,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_26471,1,2,211,35,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_26471,2,2,710,87,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_3272,1,2,225,37,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_3272,2,2,334,51,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_26635,1,2,402,70,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_26635,2,2,449,75,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_45119,1,2,277,47,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_45119,2,2,519,82,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_40324,1,2,309,50,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_40324,2,2,681,104,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_31135,1,2,283,48,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_31135,2,2,499,72,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_61931,1,2,207,33,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_61931,2,2,564,80,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_36593,1,2,261,42,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_36593,2,2,1146,159,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_12730,1,2,268,47,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_12730,2,2,718,120,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_35376,1,2,313,53,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_35376,2,2,360,58,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_20658,1,2,247,45,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_20658,2,2,746,117,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_39965,1,2,287,49,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_39965,2,2,334,54,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_64603,1,2,375,66,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_64603,2,2,528,88,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_30472,1,2,300,51,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_30472,2,2,669,100,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_887,1,2,70,14,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_887,2,2,2118,331,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_32767,1,2,311,53,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_32767,2,2,358,58,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_4355,1,2,281,40,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_4355,2,2,748,108,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_41152,1,2,167,28,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_41152,2,2,214,33,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_46284,1,2,320,56,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_46284,2,2,739,123,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_55448,1,2,254,46,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_55448,2,2,301,51,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_33844,1,2,321,53,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_33844,2,2,969,149,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_68804,1,2,330,54,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_68804,2,2,377,59,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_38513,1,2,354,60,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_38513,2,2,902,113,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_5228,1,2,300,52,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_5228,2,2,659,107,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_22331,1,2,188,38,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_22331,2,2,390,71,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_1419,1,2,66,8,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_1419,2,2,4068,567,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_31939,1,2,184,30,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_31939,2,2,351,54,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_19709,1,2,288,54,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_19709,2,2,335,59,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_22434,1,2,407,72,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_22434,2,2,810,138,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_3470,1,2,301,52,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_3470,2,2,716,125,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_67747,1,2,200,38,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_67747,2,2,247,43,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_22689,1,2,317,52,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_22689,2,2,1150,118,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_50185,1,2,229,37,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_50185,2,2,538,81,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_27375,1,2,371,57,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_27375,2,2,378,59,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_55122,1,2,288,51,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_55122,2,2,866,120,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_12151,1,2,255,38,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_12151,2,2,981,124,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_69660,1,2,271,46,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_69660,2,2,318,51,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_42506,1,2,227,37,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_42506,2,2,521,74,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_75198,1,2,175,36,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_75198,2,2,914,151,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_76157,1,2,342,63,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_76157,2,2,1743,267,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_16330,1,2,343,57,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_16330,2,2,640,99,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_58670,1,2,285,46,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_58670,2,2,332,51,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_55935,1,2,291,48,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_55935,2,2,336,53,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_9461,1,2,288,51,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_9461,2,2,732,115,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_74709,1,2,75,12,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_74709,2,2,105,17,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_22938,1,2,262,44,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_22938,2,2,521,82,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_56342,1,2,318,49,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_56342,2,2,496,76,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_52708,1,2,264,48,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_52708,2,2,719,121,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_18399,1,2,463,78,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_18399,2,2,510,83,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_70349,1,2,161,28,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_70349,2,2,208,33,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_28835,1,2,221,38,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_28835,2,2,268,43,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_9957,1,2,282,50,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_9957,2,2,680,114,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_39584,1,2,204,35,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_39584,2,2,400,65,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_48394,1,2,295,47,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_48394,2,2,689,99,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_63435,1,2,215,38,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_63435,2,2,1193,157,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_69306,1,2,224,39,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_69306,2,2,587,91,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_11633,1,2,293,53,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_11633,2,2,556,96,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_56248,1,2,321,53,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_56248,2,2,863,129,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_61272,1,2,275,50,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_61272,2,2,719,110,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_60741,1,2,295,49,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_60741,2,2,625,96,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_75593,1,2,188,31,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_75593,2,2,561,86,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_19858,1,2,302,51,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_19858,2,2,609,91,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_49092,1,2,228,43,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_49092,2,2,294,50,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_29464,1,2,308,52,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_29464,2,2,1315,193,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_65868,1,2,288,49,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_65868,2,2,1474,204,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_29193,1,2,308,47,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_29193,2,2,355,52,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_58339,1,2,287,46,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_58339,2,2,334,51,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_65826,1,2,280,45,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_65826,2,2,478,79,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_6711,1,2,384,62,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_6711,2,2,878,137,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_15201,1,2,260,46,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_15201,2,2,935,135,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_42706,1,2,322,50,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_42706,2,2,369,55,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_63492,1,2,247,48,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_63492,2,2,294,53,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_71161,1,2,394,56,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_71161,2,2,441,61,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_34691,1,2,241,42,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_34691,2,2,518,86,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_63664,1,2,319,52,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_63664,2,2,1431,229,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_22915,1,2,261,45,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_22915,2,2,846,123,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_20077,1,2,242,41,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_20077,2,2,1247,180,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_29963,1,2,257,43,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_29963,2,2,1048,172,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_54557,1,2,318,50,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_54557,2,2,993,157,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_66587,1,2,283,51,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_66587,2,2,1344,128,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_38254,1,2,212,39,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_38254,2,2,259,44,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_37693,1,2,278,42,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_37693,2,2,325,47,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_26573,1,2,314,49,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_26573,2,2,889,126,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_50072,1,2,280,48,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_50072,2,2,583,97,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_51820,1,2,226,43,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_51820,2,2,1102,188,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_3736,1,2,310,50,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_3736,2,2,489,77,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_52156,1,2,164,28,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_52156,2,2,211,33,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_73643,1,2,216,38,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_73643,2,2,1273,172,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_8711,1,2,317,57,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_8711,2,2,812,128,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_72912,1,2,247,40,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_72912,2,2,466,71,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_55230,1,2,117,21,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_55230,2,2,622,57,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_34648,1,2,298,53,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_34648,2,2,345,58,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_50542,1,2,361,60,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_50542,2,2,917,138,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_17259,1,2,291,55,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_17259,2,2,1028,162,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_17490,1,2,252,42,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_17490,2,2,559,88,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_55206,1,2,299,50,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_55206,2,2,680,109,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_57048,1,2,271,49,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_57048,2,2,318,54,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_28756,1,2,249,48,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_28756,2,2,387,68,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_35251,1,2,255,44,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_35251,2,2,302,49,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_20494,1,2,291,47,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_20494,2,2,856,132,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_53807,1,2,225,42,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_53807,2,2,272,47,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_46169,1,2,321,59,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_46169,2,2,364,62,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_11010,1,2,248,43,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_11010,2,2,1113,129,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_71204,1,2,240,40,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_71204,2,2,827,124,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_20187,1,2,375,66,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_20187,2,2,422,71,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_34045,1,2,298,53,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_34045,2,2,345,58,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_41989,1,2,246,41,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_41989,2,2,293,46,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_43555,1,2,370,64,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_43555,2,2,417,69,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_3510,1,2,308,51,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_3510,2,2,355,56,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_33279,1,2,365,66,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_33279,2,2,412,71,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_58462,1,2,230,40,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_58462,2,2,277,45,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_25735,1,2,360,56,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_25735,2,2,407,61,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_43384,1,2,245,42,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_43384,2,2,292,47,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_24321,1,2,202,37,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_24321,2,2,249,42,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_70376,1,2,465,76,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_70376,2,2,512,81,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_13513,1,2,229,39,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_13513,2,2,276,44,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_36900,1,2,204,36,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_36900,2,2,518,83,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_43592,1,2,148,26,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_43592,2,2,327,52,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_48751,1,2,302,50,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_48751,2,2,612,93,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_66151,1,2,341,57,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_66151,2,2,388,62,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_33329,1,2,260,44,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_33329,2,2,307,49,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_3006,1,2,345,58,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_3006,2,2,598,95,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_41380,1,2,273,42,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_41380,2,2,433,67,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_54688,1,2,381,63,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_54688,2,2,1075,176,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_73593,1,2,304,53,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_73593,2,2,827,129,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_63829,1,2,366,57,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_63829,2,2,770,118,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_2195,1,2,76,13,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_2195,2,2,6701,930,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_47931,1,2,254,39,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_47931,2,2,301,44,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_28164,1,2,194,30,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_28164,2,2,457,67,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_23893,1,2,258,42,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_23893,2,2,420,64,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_32168,1,2,163,26,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_32168,2,2,479,70,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_15086,1,2,408,70,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_15086,2,2,455,75,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_15948,1,2,302,49,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_15948,2,2,349,54,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_55871,1,2,348,54,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_55871,2,2,395,59,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_67562,1,2,329,57,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_67562,2,2,929,137,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_20847,1,2,187,28,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_20847,2,2,234,33,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_16450,1,2,247,44,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_16450,2,2,716,105,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_63896,1,2,314,54,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_63896,2,2,361,59,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_3949,1,2,292,51,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_3949,2,2,846,119,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_32291,1,2,283,43,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_32291,2,2,1043,160,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_61969,1,2,302,50,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_61969,2,2,582,94,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_60557,1,2,291,52,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_60557,2,2,338,57,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_21025,1,2,257,44,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_21025,2,2,555,87,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_31578,1,2,140,22,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_31578,2,2,401,60,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_24155,1,2,195,38,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_24155,2,2,242,43,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_683,1,2,62,10,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_683,2,2,1332,146,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_9643,1,2,323,52,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_9643,2,2,1145,141,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_24898,1,2,241,40,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_24898,2,2,288,45,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_15324,1,2,283,46,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_15324,2,2,544,82,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_71265,1,2,309,50,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_71265,2,2,1425,168,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_57553,1,2,273,52,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_57553,2,2,1024,171,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_27711,1,2,322,53,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_27711,2,2,916,120,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_38185,1,2,314,56,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_38185,2,2,518,86,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_71001,1,2,160,24,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_71001,2,2,505,43,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_19386,1,2,329,54,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_19386,2,2,376,59,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_42566,1,2,592,101,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_42566,2,2,1289,203,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_14372,1,2,135,25,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_14372,2,2,445,63,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_14249,1,2,223,40,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_14249,2,2,270,45,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_50350,1,2,268,49,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_50350,2,2,481,78,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_6280,1,2,265,43,0.0,0.0,0.0,0.0,0.0,0.0
PartII_question_6280,2,2,501,75,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_65576,1,2,309,52,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_65576,2,2,356,57,1.0,1.0,1.0,1.0,1.0,1.0
PartII_question_47148,1,2,286,47,1.0,1.0,1.0,1.0,1.0,1.0
